State,District,Year,Education_Index,Healthcare_Index,Food_Security_Index,Employment_Index
Rajasthan,Dausa,2014,73.04,52.61,52.04,58.94
Rajasthan,Dausa,2015,73.62,53.7,53.97,60.43
Rajasthan,Dausa,2016,74.32,54.8,55.91,61.91
Rajasthan,Dausa,2017,75.02,57.0,57.99,63.4
Rajasthan,Dausa,2018,75.72,59.2,60.07,64.84
Rajasthan,Dausa,2019,76.42,61.4,62.16,66.28
Rajasthan,Dausa,2020,77.12,63.6,64.24,62.39
Rajasthan,Dausa,2021,77.82,63.6,66.4,65.58
Rajasthan,Dausa,2022,78.52,65.18,68.56,70.6
Rajasthan,Dausa,2023,79.22,66.77,70.72,71.75
Rajasthan,Dausa,2024,79.92,68.35,72.88,72.9
Rajasthan,Dausa,2025,80.62,69.94,75.04,74.06
Rajasthan,Dausa,2026,81.32,71.52,77.2,75.21
Rajasthan,Nagaur,2010,61.75,46.11,41.09,53.0
Rajasthan,Nagaur,2011,62.43,47.16,41.93,54.48
Rajasthan,Nagaur,2012,63.11,48.21,42.76,55.97
Rajasthan,Nagaur,2013,63.79,49.26,43.59,57.45
Rajasthan,Nagaur,2014,64.47,50.3,45.62,58.94
Rajasthan,Nagaur,2015,65.15,51.35,47.65,60.43
Rajasthan,Nagaur,2016,65.95,52.4,49.69,61.91
Rajasthan,Nagaur,2017,66.75,54.6,51.88,63.4
Rajasthan,Nagaur,2018,67.55,56.8,54.08,64.84
Rajasthan,Nagaur,2019,68.35,59.0,56.28,66.28
Rajasthan,Nagaur,2020,69.15,61.2,58.48,62.39
Rajasthan,Nagaur,2021,69.95,61.2,60.64,65.58
Rajasthan,Nagaur,2022,70.75,62.78,62.8,70.6
Rajasthan,Nagaur,2023,71.55,64.37,64.96,71.75
Rajasthan,Nagaur,2024,72.35,65.95,67.12,72.9
Rajasthan,Nagaur,2025,73.15,67.54,69.28,74.06
Rajasthan,Nagaur,2026,73.95,69.12,71.44,75.21
Rajasthan,Sikar,2010,71.69,51.57,52.71,53.0
Rajasthan,Sikar,2011,72.27,52.74,53.37,54.48
Rajasthan,Sikar,2012,72.85,53.91,54.04,55.97
Rajasthan,Sikar,2013,73.43,55.08,54.71,57.45
Rajasthan,Sikar,2014,74.01,56.26,56.58,58.94
Rajasthan,Sikar,2015,74.59,57.43,58.45,60.43
Rajasthan,Sikar,2016,75.29,58.6,60.31,61.91
Rajasthan,Sikar,2017,75.99,60.8,62.32,63.4
Rajasthan,Sikar,2018,76.69,63.0,64.32,64.84
Rajasthan,Sikar,2019,77.39,65.2,66.32,66.28
Rajasthan,Sikar,2020,78.09,67.4,68.32,62.39
Rajasthan,Sikar,2021,78.79,67.4,70.48,65.58
Rajasthan,Sikar,2022,79.49,68.98,72.64,70.6
Rajasthan,Sikar,2023,80.19,70.57,74.8,71.75
Rajasthan,Sikar,2024,80.89,72.15,76.96,72.9
Rajasthan,Sikar,2025,81.59,73.74,79.12,74.06
Rajasthan,Sikar,2026,82.29,75.32,81.28,75.21
Rajasthan,Tonk,2010,59.88,44.18,38.83,53.0
Rajasthan,Tonk,2011,60.56,45.18,39.69,54.48
Rajasthan,Tonk,2012,61.24,46.18,40.56,55.97
Rajasthan,Tonk,2013,61.92,47.19,41.42,57.45
Rajasthan,Tonk,2014,62.6,48.19,43.48,58.94
Rajasthan,Tonk,2015,63.28,49.2,45.55,60.43
Rajasthan,Tonk,2016,64.08,50.2,47.61,61.91
Rajasthan,Tonk,2017,64.88,52.5,49.85,63.4
Rajasthan,Tonk,2018,65.68,54.8,52.09,64.84
Rajasthan,Tonk,2019,66.48,57.1,54.32,66.28
Rajasthan,Tonk,2020,67.28,59.4,56.56,62.39
Rajasthan,Tonk,2021,68.08,59.4,58.72,65.58
Rajasthan,Tonk,2022,68.88,61.06,60.88,70.6
Rajasthan,Tonk,2023,69.68,62.71,63.04,71.75
Rajasthan,Tonk,2024,70.48,64.37,65.2,72.9
Rajasthan,Tonk,2025,71.28,66.02,67.36,74.06
Rajasthan,Tonk,2026,72.08,67.68,69.52,75.21
Rajasthan,Karauli,2010,57.0,39.25,29.48,53.0
Rajasthan,Karauli,2011,57.68,40.14,30.48,54.48
Rajasthan,Karauli,2012,58.36,41.03,31.48,55.97
Rajasthan,Karauli,2013,59.04,41.92,32.47,57.45
Rajasthan,Karauli,2014,59.72,42.82,34.67,58.94
Rajasthan,Karauli,2015,60.4,43.71,36.86,60.43
Rajasthan,Karauli,2016,61.2,44.6,39.06,61.91
Rajasthan,Karauli,2017,62.0,47.0,41.45,63.4
Rajasthan,Karauli,2018,62.8,49.4,43.85,64.84
Rajasthan,Karauli,2019,63.6,51.8,46.24,66.28
Rajasthan,Karauli,2020,64.4,54.2,48.64,62.39
Rajasthan,Karauli,2021,65.2,54.2,50.8,65.58
Rajasthan,Karauli,2022,66.0,55.93,52.96,70.6
Rajasthan,Karauli,2023,66.8,57.66,55.12,71.75
Rajasthan,Karauli,2024,67.6,59.38,57.28,72.9
Rajasthan,Karauli,2025,68.4,61.11,59.44,74.06
Rajasthan,Karauli,2026,69.2,62.84,61.6,75.21
Jharkhand,Ranchi,2010,76.55,53.15,45.63,50.46
Jharkhand,Ranchi,2011,77.0,54.36,46.39,51.88
Jharkhand,Ranchi,2012,77.45,55.57,47.16,53.3
Jharkhand,Ranchi,2013,77.9,56.78,47.93,54.72
Jharkhand,Ranchi,2014,78.35,57.98,49.9,56.14
Jharkhand,Ranchi,2015,78.8,59.19,51.87,57.56
Jharkhand,Ranchi,2016,79.37,60.4,53.83,58.98
Jharkhand,Ranchi,2017,79.94,62.4,55.96,60.4
Jharkhand,Ranchi,2018,80.51,64.4,58.08,61.84
Jharkhand,Ranchi,2019,81.08,66.4,60.2,63.28
Jharkhand,Ranchi,2020,81.65,68.4,62.32,59.62
Jharkhand,Ranchi,2021,82.22,68.4,64.48,62.73
Jharkhand,Ranchi,2022,82.79,69.84,66.64,67.6
Jharkhand,Ranchi,2023,83.36,71.28,68.8,68.75
Jharkhand,Ranchi,2024,83.93,72.72,70.96,69.9
Jharkhand,Ranchi,2025,84.5,74.16,73.12,71.06
Jharkhand,Ranchi,2026,85.07,75.6,75.28,72.21
Jharkhand,Dhanbad,2010,73.95,49.98,41.66,50.86
Jharkhand,Dhanbad,2011,74.53,51.12,42.48,52.28
Jharkhand,Dhanbad,2012,75.11,52.26,43.31,53.7
Jharkhand,Dhanbad,2013,75.69,53.39,44.13,55.12
Jharkhand,Dhanbad,2014,76.27,54.53,46.16,56.54
Jharkhand,Dhanbad,2015,76.85,55.66,48.18,57.96
Jharkhand,Dhanbad,2016,77.55,56.8,50.2,59.38
Jharkhand,Dhanbad,2017,78.25,58.8,52.39,60.8
Jharkhand,Dhanbad,2018,78.95,60.8,54.58,62.24
Jharkhand,Dhanbad,2019,79.65,62.8,56.77,63.68
Jharkhand,Dhanbad,2020,80.35,64.8,58.96,60.02
Jharkhand,Dhanbad,2021,81.05,64.8,61.12,63.13
Jharkhand,Dhanbad,2022,81.75,66.24,63.28,68.0
Jharkhand,Dhanbad,2023,82.45,67.68,65.44,69.15
Jharkhand,Dhanbad,2024,83.15,69.12,67.6,70.3
Jharkhand,Dhanbad,2025,83.85,70.56,69.76,71.46
Jharkhand,Dhanbad,2026,84.55,72.0,71.92,72.61
Jharkhand,Jamshedpur,2010,75.81,51.39,43.93,52.06
Jharkhand,Jamshedpur,2011,76.26,52.56,44.72,53.48
Jharkhand,Jamshedpur,2012,76.71,53.73,45.51,54.9
Jharkhand,Jamshedpur,2013,77.16,54.9,46.3,56.32
Jharkhand,Jamshedpur,2014,77.61,56.06,48.29,57.74
Jharkhand,Jamshedpur,2015,78.06,57.23,50.29,59.16
Jharkhand,Jamshedpur,2016,78.63,58.4,52.28,60.58
Jharkhand,Jamshedpur,2017,79.2,60.4,54.43,62.0
Jharkhand,Jamshedpur,2018,79.77,62.4,56.58,63.44
Jharkhand,Jamshedpur,2019,80.34,64.4,58.73,64.88
Jharkhand,Jamshedpur,2020,80.91,66.4,60.88,61.22
Jharkhand,Jamshedpur,2021,81.48,66.4,63.04,64.33
Jharkhand,Jamshedpur,2022,82.05,67.84,65.2,69.2
Jharkhand,Jamshedpur,2023,82.62,69.28,67.36,70.35
Jharkhand,Jamshedpur,2024,83.19,70.72,69.52,71.5
Jharkhand,Jamshedpur,2025,83.76,72.16,71.68,72.66
Jharkhand,Jamshedpur,2026,84.33,73.6,73.84,73.81
Jharkhand,Hazaribagh,2010,71.72,47.7,39.4,45.66
Jharkhand,Hazaribagh,2011,72.3,48.78,40.25,47.08
Jharkhand,Hazaribagh,2012,72.88,49.86,41.11,48.5
Jharkhand,Hazaribagh,2013,73.46,50.95,41.96,49.92
Jharkhand,Hazaribagh,2014,74.04,52.03,44.02,51.34
Jharkhand,Hazaribagh,2015,74.62,53.12,46.08,52.76
Jharkhand,Hazaribagh,2016,75.32,54.2,48.13,54.18
Jharkhand,Hazaribagh,2017,76.02,56.25,50.36,55.6
Jharkhand,Hazaribagh,2018,76.72,58.3,52.59,57.04
Jharkhand,Hazaribagh,2019,77.42,60.35,54.81,58.48
Jharkhand,Hazaribagh,2020,78.12,62.4,57.04,54.82
Jharkhand,Hazaribagh,2021,78.82,62.4,59.2,57.93
Jharkhand,Hazaribagh,2022,79.52,63.88,61.36,62.8
Jharkhand,Hazaribagh,2023,80.22,65.35,63.52,63.95
Jharkhand,Hazaribagh,2024,80.92,66.83,65.68,65.1
Jharkhand,Hazaribagh,2025,81.62,68.3,67.84,66.26
Jharkhand,Hazaribagh,2026,82.32,69.78,70.0,67.41
Jharkhand,Bokaro,2010,73.89,49.98,42.79,50.26
Jharkhand,Bokaro,2011,74.47,51.12,43.6,51.68
Jharkhand,Bokaro,2012,75.05,52.26,44.41,53.1
Jharkhand,Bokaro,2013,75.63,53.39,45.22,54.52
Jharkhand,Bokaro,2014,76.21,54.53,47.23,55.94
Jharkhand,Bokaro,2015,76.79,55.66,49.23,57.36
Jharkhand,Bokaro,2016,77.49,56.8,51.24,58.78
Jharkhand,Bokaro,2017,78.19,58.8,53.41,60.2
Jharkhand,Bokaro,2018,78.89,60.8,55.58,61.64
Jharkhand,Bokaro,2019,79.59,62.8,57.75,63.08
Jharkhand,Bokaro,2020,80.29,64.8,59.92,59.42
Jharkhand,Bokaro,2021,80.99,64.8,62.08,62.53
Jharkhand,Bokaro,2022,81.69,66.24,64.24,67.4
Jharkhand,Bokaro,2023,82.39,67.68,66.4,68.55
Jharkhand,Bokaro,2024,83.09,69.12,68.56,69.7
Jharkhand,Bokaro,2025,83.79,70.56,70.72,70.86
Jharkhand,Bokaro,2026,84.49,72.0,72.88,72.01
Jharkhand,Giridih,2010,60.04,39.25,28.35,45.66
Jharkhand,Giridih,2011,60.72,40.14,29.36,47.08
Jharkhand,Giridih,2012,61.4,41.03,30.37,48.5
Jharkhand,Giridih,2013,62.08,41.92,31.39,49.92
Jharkhand,Giridih,2014,62.76,42.82,33.6,51.34
Jharkhand,Giridih,2015,63.44,43.71,35.81,52.76
Jharkhand,Giridih,2016,64.24,44.6,38.02,54.18
Jharkhand,Giridih,2017,65.04,46.8,40.44,55.6
Jharkhand,Giridih,2018,65.84,49.0,42.85,57.04
Jharkhand,Giridih,2019,66.64,51.2,45.27,58.48
Jharkhand,Giridih,2020,67.44,53.4,47.68,54.82
Jharkhand,Giridih,2021,68.24,53.4,49.84,57.93
Jharkhand,Giridih,2022,69.04,54.98,52.0,62.8
Jharkhand,Giridih,2023,69.84,56.57,54.16,63.95
Jharkhand,Giridih,2024,70.64,58.15,56.32,65.1
Jharkhand,Giridih,2025,71.44,59.74,58.48,66.26
Jharkhand,Giridih,2026,72.24,61.32,60.64,67.41
Jharkhand,Deoghar,2010,65.89,42.59,33.73,45.66
Jharkhand,Deoghar,2011,66.47,43.56,34.67,47.08
Jharkhand,Deoghar,2012,67.05,44.53,35.6,48.5
Jharkhand,Deoghar,2013,67.63,45.5,36.54,49.92
Jharkhand,Deoghar,2014,68.21,46.46,38.68,51.34
Jharkhand,Deoghar,2015,68.79,47.43,40.81,52.76
Jharkhand,Deoghar,2016,69.49,48.4,42.95,54.18
Jharkhand,Deoghar,2017,70.19,50.65,45.27,55.6
Jharkhand,Deoghar,2018,70.89,52.9,47.59,57.04
Jharkhand,Deoghar,2019,71.59,55.15,49.92,58.48
Jharkhand,Deoghar,2020,72.29,57.4,52.24,54.82
Jharkhand,Deoghar,2021,72.99,57.4,54.4,57.93
Jharkhand,Deoghar,2022,73.69,59.02,56.56,62.8
Jharkhand,Deoghar,2023,74.39,60.64,58.72,63.95
Jharkhand,Deoghar,2024,75.09,62.26,60.88,65.1
Jharkhand,Deoghar,2025,75.79,63.88,63.04,66.26
Jharkhand,Deoghar,2026,76.49,65.5,65.2,67.41
Jharkhand,Dumka,2010,51.74,34.14,20.14,40.86
Jharkhand,Dumka,2011,52.52,34.92,21.27,42.28
Jharkhand,Dumka,2012,53.3,35.7,22.39,43.7
Jharkhand,Dumka,2013,54.08,36.47,23.52,45.12
Jharkhand,Dumka,2014,54.86,37.25,25.85,46.54
Jharkhand,Dumka,2015,55.64,38.02,28.18,47.96
Jharkhand,Dumka,2016,56.54,38.8,30.51,49.38
Jharkhand,Dumka,2017,57.44,41.15,33.06,50.8
Jharkhand,Dumka,2018,58.34,43.5,35.61,52.24
Jharkhand,Dumka,2019,59.24,45.85,38.17,53.68
Jharkhand,Dumka,2020,60.14,48.2,40.72,50.02
Jharkhand,Dumka,2021,61.04,48.2,42.88,53.13
Jharkhand,Dumka,2022,61.94,49.89,45.04,58.0
Jharkhand,Dumka,2023,62.84,51.58,47.2,59.15
Jharkhand,Dumka,2024,63.74,53.28,49.36,60.3
Jharkhand,Dumka,2025,64.64,54.97,51.52,61.46
Jharkhand,Dumka,2026,65.54,56.66,53.68,62.61
Jharkhand,Godda,2010,50.79,32.03,17.59,40.46
Jharkhand,Godda,2011,51.57,32.76,18.75,41.88
Jharkhand,Godda,2012,52.35,33.49,19.92,43.3
Jharkhand,Godda,2013,53.13,34.22,21.08,44.72
Jharkhand,Godda,2014,53.91,34.94,23.44,46.14
Jharkhand,Godda,2015,54.69,35.67,25.81,47.56
Jharkhand,Godda,2016,55.59,36.4,28.17,48.98
Jharkhand,Godda,2017,56.49,38.9,30.77,50.4
Jharkhand,Godda,2018,57.39,41.4,33.37,51.84
Jharkhand,Godda,2019,58.29,43.9,35.96,53.28
Jharkhand,Godda,2020,59.19,46.4,38.56,49.62
Jharkhand,Godda,2021,60.09,46.4,40.72,52.73
Jharkhand,Godda,2022,60.99,48.2,42.88,57.6
Jharkhand,Godda,2023,61.89,50.0,45.04,58.75
Jharkhand,Godda,2024,62.79,51.8,47.2,59.9
Jharkhand,Godda,2025,63.69,53.6,49.36,61.06
Jharkhand,Godda,2026,64.59,55.4,51.52,62.21
Jharkhand,Gumla,2010,57.1,31.5,15,40.26
Jharkhand,Gumla,2011,57.78,32.22,15.68,41.68
Jharkhand,Gumla,2012,58.46,32.94,16.89,43.1
Jharkhand,Gumla,2013,59.14,33.65,18.1,44.52
Jharkhand,Gumla,2014,59.82,34.37,20.51,45.94
Jharkhand,Gumla,2015,60.5,35.08,22.91,47.36
Jharkhand,Gumla,2016,61.3,35.8,25.32,48.78
Jharkhand,Gumla,2017,62.1,38.15,27.97,50.2
Jharkhand,Gumla,2018,62.9,40.5,30.62,51.64
Jharkhand,Gumla,2019,63.7,42.85,33.27,53.08
Jharkhand,Gumla,2020,64.5,45.2,35.92,49.42
Jharkhand,Gumla,2021,65.3,45.2,38.08,52.53
Jharkhand,Gumla,2022,66.1,46.89,40.24,57.4
Jharkhand,Gumla,2023,66.9,48.58,42.4,58.55
Jharkhand,Gumla,2024,67.7,50.28,44.56,59.7
Jharkhand,Gumla,2025,68.5,51.97,46.72,60.86
Jharkhand,Gumla,2026,69.3,53.66,48.88,62.01
Jharkhand,Lohardaga,2010,61.6,37.49,25.24,45.66
Jharkhand,Lohardaga,2011,62.28,38.34,26.29,47.08
Jharkhand,Lohardaga,2012,62.96,39.19,27.35,48.5
Jharkhand,Lohardaga,2013,63.64,40.04,28.4,49.92
Jharkhand,Lohardaga,2014,64.32,40.9,30.66,51.34
Jharkhand,Lohardaga,2015,65.0,41.75,32.92,52.76
Jharkhand,Lohardaga,2016,65.8,42.6,35.17,54.18
Jharkhand,Lohardaga,2017,66.6,45.05,37.64,55.6
Jharkhand,Lohardaga,2018,67.4,47.5,40.11,57.04
Jharkhand,Lohardaga,2019,68.2,49.95,42.57,58.48
Jharkhand,Lohardaga,2020,69.0,52.4,45.04,54.82
Jharkhand,Lohardaga,2021,69.8,52.4,47.2,57.93
Jharkhand,Lohardaga,2022,70.6,54.16,49.36,62.8
Jharkhand,Lohardaga,2023,71.4,55.93,51.52,63.95
Jharkhand,Lohardaga,2024,72.2,57.69,53.68,65.1
Jharkhand,Lohardaga,2025,73.0,59.46,55.84,66.26
Jharkhand,Lohardaga,2026,73.8,61.22,58.0,67.41
Jharkhand,Pakur,2010,46.09,30.1,17.02,39.86
Jharkhand,Pakur,2011,46.87,30.78,18.19,41.28
Jharkhand,Pakur,2012,47.65,31.46,19.37,42.7
Jharkhand,Pakur,2013,48.43,32.15,20.54,44.12
Jharkhand,Pakur,2014,49.21,32.83,22.91,45.54
Jharkhand,Pakur,2015,49.99,33.52,25.28,46.96
Jharkhand,Pakur,2016,50.89,34.2,27.65,48.38
Jharkhand,Pakur,2017,51.79,36.55,30.26,49.8
Jharkhand,Pakur,2018,52.69,38.9,32.87,51.24
Jharkhand,Pakur,2019,53.59,41.25,35.47,52.68
Jharkhand,Pakur,2020,54.49,43.6,38.08,49.02
Jharkhand,Pakur,2021,55.39,43.6,40.24,52.13
Jharkhand,Pakur,2022,56.29,45.29,42.4,57.0
Jharkhand,Pakur,2023,57.19,46.98,44.56,58.15
Jharkhand,Pakur,2024,58.09,48.68,46.72,59.3
Jharkhand,Pakur,2025,58.99,50.37,48.88,60.46
Jharkhand,Pakur,2026,59.89,52.06,51.04,61.61
Jharkhand,Simdega,2010,61.66,34.14,20.14,45.66
Jharkhand,Simdega,2011,62.34,34.92,21.27,47.08
Jharkhand,Simdega,2012,63.02,35.7,22.39,48.5
Jharkhand,Simdega,2013,63.7,36.47,23.52,49.92
Jharkhand,Simdega,2014,64.38,37.25,25.85,51.34
Jharkhand,Simdega,2015,65.06,38.02,28.18,52.76
Jharkhand,Simdega,2016,65.86,38.8,30.51,54.18
Jharkhand,Simdega,2017,66.66,41.2,33.06,55.6
Jharkhand,Simdega,2018,67.46,43.6,35.61,57.04
Jharkhand,Simdega,2019,68.26,46.0,38.17,58.48
Jharkhand,Simdega,2020,69.06,48.4,40.72,54.82
Jharkhand,Simdega,2021,69.86,48.4,42.88,57.93
Jharkhand,Simdega,2022,70.66,50.13,45.04,62.8
Jharkhand,Simdega,2023,71.46,51.86,47.2,63.95
Jharkhand,Simdega,2024,72.26,53.58,49.36,65.1
Jharkhand,Simdega,2025,73.06,55.31,51.52,66.26
Jharkhand,Simdega,2026,73.86,57.04,53.68,67.41
Jharkhand,Chatra,2010,60.94,37.31,29.48,45.66
Jharkhand,Chatra,2011,61.62,38.16,30.48,47.08
Jharkhand,Chatra,2012,62.3,39.01,31.48,48.5
Jharkhand,Chatra,2013,62.98,39.86,32.47,49.92
Jharkhand,Chatra,2014,63.66,40.7,34.67,51.34
Jharkhand,Chatra,2015,64.34,41.55,36.86,52.76
Jharkhand,Chatra,2016,65.14,42.4,39.06,54.18
Jharkhand,Chatra,2017,65.94,44.85,41.45,55.6
Jharkhand,Chatra,2018,66.74,47.3,43.85,57.04
Jharkhand,Chatra,2019,67.54,49.75,46.24,58.48
Jharkhand,Chatra,2020,68.34,52.2,48.64,54.82
Jharkhand,Chatra,2021,69.14,52.2,50.8,57.93
Jharkhand,Chatra,2022,69.94,53.96,52.96,62.8
Jharkhand,Chatra,2023,70.74,55.73,55.12,63.95
Jharkhand,Chatra,2024,71.54,57.49,57.28,65.1
Jharkhand,Chatra,2025,72.34,59.26,59.44,66.26
Jharkhand,Chatra,2026,73.14,61.02,61.6,67.41
Uttar Pradesh,Lucknow,2010,76.84,57.02,56.39,42.0
Uttar Pradesh,Lucknow,2011,77.29,58.32,57.0,43.35
Uttar Pradesh,Lucknow,2012,77.74,59.62,57.62,44.69
Uttar Pradesh,Lucknow,2013,78.19,60.91,58.24,46.03
Uttar Pradesh,Lucknow,2014,78.64,62.21,60.05,47.37
Uttar Pradesh,Lucknow,2015,79.09,63.5,61.87,48.72
Uttar Pradesh,Lucknow,2016,79.66,64.8,63.68,50.06
Uttar Pradesh,Lucknow,2017,80.23,66.7,65.62,51.4
Uttar Pradesh,Lucknow,2018,80.8,68.6,67.56,52.72
Uttar Pradesh,Lucknow,2019,81.37,70.5,69.5,54.04
Uttar Pradesh,Lucknow,2020,81.94,72.4,71.44,50.54
Uttar Pradesh,Lucknow,2021,82.51,72.4,73.6,53.44
Uttar Pradesh,Lucknow,2022,83.08,73.77,75.76,58.0
Uttar Pradesh,Lucknow,2023,83.65,75.14,77.92,59.06
Uttar Pradesh,Lucknow,2024,84.22,76.5,80.08,60.11
Uttar Pradesh,Lucknow,2025,84.79,77.87,82.24,61.17
Uttar Pradesh,Lucknow,2026,85.36,79.24,84.4,62.22
Uttar Pradesh,Kanpur,2010,79.2,54.91,54.12,41.4
Uttar Pradesh,Kanpur,2011,79.65,56.16,54.77,42.75
Uttar Pradesh,Kanpur,2012,80.1,57.41,55.42,44.09
Uttar Pradesh,Kanpur,2013,80.55,58.66,56.07,45.43
Uttar Pradesh,Kanpur,2014,81.0,59.9,57.91,46.77
Uttar Pradesh,Kanpur,2015,81.45,61.15,59.76,48.12
Uttar Pradesh,Kanpur,2016,82.02,62.4,61.61,49.46
Uttar Pradesh,Kanpur,2017,82.59,64.35,63.59,50.8
Uttar Pradesh,Kanpur,2018,83.16,66.3,65.56,52.12
Uttar Pradesh,Kanpur,2019,83.73,68.25,67.54,53.44
Uttar Pradesh,Kanpur,2020,84.3,70.2,69.52,49.94
Uttar Pradesh,Kanpur,2021,84.87,70.2,71.68,52.84
Uttar Pradesh,Kanpur,2022,85.44,71.6,73.84,57.4
Uttar Pradesh,Kanpur,2023,86.01,73.01,76.0,58.46
Uttar Pradesh,Kanpur,2024,86.58,74.41,78.16,59.51
Uttar Pradesh,Kanpur,2025,87.15,75.82,80.32,60.57
Uttar Pradesh,Kanpur,2026,87.72,77.22,82.48,61.62
Uttar Pradesh,Agra,2010,71.0,51.74,47.89,38.4
Uttar Pradesh,Agra,2011,71.58,52.92,48.63,39.75
Uttar Pradesh,Agra,2012,72.16,54.1,49.36,41.09
Uttar Pradesh,Agra,2013,72.74,55.27,50.1,42.43
Uttar Pradesh,Agra,2014,73.32,56.45,52.04,43.77
Uttar Pradesh,Agra,2015,73.9,57.62,53.97,45.12
Uttar Pradesh,Agra,2016,74.6,58.8,55.91,46.46
Uttar Pradesh,Agra,2017,75.3,60.8,57.99,47.8
Uttar Pradesh,Agra,2018,76.0,62.8,60.07,49.12
Uttar Pradesh,Agra,2019,76.7,64.8,62.16,50.44
Uttar Pradesh,Agra,2020,77.4,66.8,64.24,46.94
Uttar Pradesh,Agra,2021,78.1,66.8,66.4,49.84
Uttar Pradesh,Agra,2022,78.8,68.24,68.56,54.4
Uttar Pradesh,Agra,2023,79.5,69.68,70.72,55.46
Uttar Pradesh,Agra,2024,80.2,71.12,72.88,56.51
Uttar Pradesh,Agra,2025,80.9,72.56,75.04,57.57
Uttar Pradesh,Agra,2026,81.6,74.0,77.2,58.62
Uttar Pradesh,Varanasi,2010,75.15,53.15,51.01,39.0
Uttar Pradesh,Varanasi,2011,75.6,54.36,51.7,40.35
Uttar Pradesh,Varanasi,2012,76.05,55.57,52.39,41.69
Uttar Pradesh,Varanasi,2013,76.5,56.78,53.08,43.03
Uttar Pradesh,Varanasi,2014,76.95,57.98,54.97,44.37
Uttar Pradesh,Varanasi,2015,77.4,59.19,56.87,45.72
Uttar Pradesh,Varanasi,2016,77.97,60.4,58.76,47.06
Uttar Pradesh,Varanasi,2017,78.54,62.4,60.79,48.4
Uttar Pradesh,Varanasi,2018,79.11,64.4,62.82,49.72
Uttar Pradesh,Varanasi,2019,79.68,66.4,64.85,51.04
Uttar Pradesh,Varanasi,2020,80.25,68.4,66.88,47.54
Uttar Pradesh,Varanasi,2021,80.82,68.4,69.04,50.44
Uttar Pradesh,Varanasi,2022,81.39,69.84,71.2,55.0
Uttar Pradesh,Varanasi,2023,81.96,71.28,73.36,56.06
Uttar Pradesh,Varanasi,2024,82.53,72.72,75.52,57.11
Uttar Pradesh,Varanasi,2025,83.1,74.16,77.68,58.17
Uttar Pradesh,Varanasi,2026,83.67,75.6,79.84,59.22
Uttar Pradesh,Prayagraj,2010,72.93,51.39,48.46,37.2
Uttar Pradesh,Prayagraj,2011,73.51,52.56,49.19,38.55
Uttar Pradesh,Prayagraj,2012,74.09,53.73,49.91,39.89
Uttar Pradesh,Prayagraj,2013,74.67,54.9,50.64,41.23
Uttar Pradesh,Prayagraj,2014,75.25,56.06,52.57,42.57
Uttar Pradesh,Prayagraj,2015,75.83,57.23,54.5,43.92
Uttar Pradesh,Prayagraj,2016,76.53,58.4,56.43,45.26
Uttar Pradesh,Prayagraj,2017,77.23,60.4,58.5,46.6
Uttar Pradesh,Prayagraj,2018,77.93,62.4,60.57,47.92
Uttar Pradesh,Prayagraj,2019,78.63,64.4,62.65,49.24
Uttar Pradesh,Prayagraj,2020,79.33,66.4,64.72,45.74
Uttar Pradesh,Prayagraj,2021,80.03,66.4,66.88,48.64
Uttar Pradesh,Prayagraj,2022,80.73,67.84,69.04,53.2
Uttar Pradesh,Prayagraj,2023,81.43,69.28,71.2,54.26
Uttar Pradesh,Prayagraj,2024,82.13,70.72,73.36,55.31
Uttar Pradesh,Prayagraj,2025,82.83,72.16,75.52,56.37
Uttar Pradesh,Prayagraj,2026,83.53,73.6,77.68,57.42
Uttar Pradesh,Ghaziabad,2010,81.77,58.78,62.05,45.8
Uttar Pradesh,Ghaziabad,2011,82.22,60.12,62.59,47.15
Uttar Pradesh,Ghaziabad,2012,82.67,61.46,63.12,48.49
Uttar Pradesh,Ghaziabad,2013,83.12,62.79,63.66,49.83
Uttar Pradesh,Ghaziabad,2014,83.57,64.13,65.4,51.17
Uttar Pradesh,Ghaziabad,2015,84.02,65.46,67.13,52.52
Uttar Pradesh,Ghaziabad,2016,84.59,66.8,68.87,53.86
Uttar Pradesh,Ghaziabad,2017,85.16,68.75,70.71,55.2
Uttar Pradesh,Ghaziabad,2018,85.73,70.7,72.55,56.52
Uttar Pradesh,Ghaziabad,2019,86.3,72.65,74.4,57.84
Uttar Pradesh,Ghaziabad,2020,86.87,74.6,76.24,54.34
Uttar Pradesh,Ghaziabad,2021,87.44,74.6,78.4,57.24
Uttar Pradesh,Ghaziabad,2022,88.01,76.0,80.56,61.8
Uttar Pradesh,Ghaziabad,2023,88.58,77.41,82.72,62.86
Uttar Pradesh,Ghaziabad,2024,89.15,78.81,84.88,63.91
Uttar Pradesh,Ghaziabad,2025,89.72,80.22,87.04,64.97
Uttar Pradesh,Ghaziabad,2026,90.29,81.62,89.2,66.02
Uttar Pradesh,Meerut,2010,74.14,52.98,51.57,37.2
Uttar Pradesh,Meerut,2011,74.72,54.18,52.26,38.55
Uttar Pradesh,Meerut,2012,75.3,55.38,52.94,39.89
Uttar Pradesh,Meerut,2013,75.88,56.59,53.62,41.23
Uttar Pradesh,Meerut,2014,76.46,57.79,55.51,42.57
Uttar Pradesh,Meerut,2015,77.04,59.0,57.39,43.92
Uttar Pradesh,Meerut,2016,77.74,60.2,59.28,45.26
